CREATE TABLE "AwardsMisc" ("_name" VARCHAR(100) NOT NULL, "ID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, PRIMARY KEY ("_name"));
CREATE TABLE "HOF" ("_year" BIGINT, "hofID" VARCHAR(100) NOT NULL, "_name" TEXT, "category" TEXT, PRIMARY KEY ("hofID"));
CREATE TABLE "Teams" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "franchID" TEXT, "confID" TEXT, "divID" TEXT, "rank" BIGINT, "playoff" TEXT, "G" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, "Pts" BIGINT, "SoW" TEXT, "SoL" TEXT, "GF" BIGINT, "GA" BIGINT, "_name" TEXT, "PIM" TEXT, "BenchMinor" TEXT, "PPG" TEXT, "PPC" TEXT, "SHA" TEXT, "PKG" TEXT, "PKC" TEXT, "SHF" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "Coaches" ("coachID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" VARCHAR(100) NOT NULL, "lgID" TEXT, "stint" BIGINT NOT NULL, "notes" TEXT, "g" BIGINT, "w" BIGINT, "l" BIGINT, "t" BIGINT, "postg" TEXT, "postw" TEXT, "postl" TEXT, "postt" TEXT, PRIMARY KEY ("coachID","_year","tmID","stint"));
CREATE TABLE "AwardsCoaches" ("coachID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Master" ("playerID" TEXT, "coachID" TEXT, "hofID" TEXT, "firstName" TEXT, "lastName" TEXT, "nameNote" TEXT, "nameGiven" TEXT, "nameNick" TEXT, "height" TEXT, "weight" TEXT, "shootCatch" TEXT, "legendsID" TEXT, "ihdbID" TEXT, "hrefID" TEXT, "firstNHL" TEXT, "lastNHL" TEXT, "firstWHA" TEXT, "lastWHA" TEXT, "pos" TEXT, "birthYear" TEXT, "birthMon" TEXT, "birthDay" TEXT, "birthCountry" TEXT, "birthState" TEXT, "birthCity" TEXT, "deathYear" TEXT, "deathMon" TEXT, "deathDay" TEXT, "deathCountry" TEXT, "deathState" TEXT, "deathCity" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "AwardsPlayers" ("playerID" VARCHAR(100) NOT NULL, "award" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "lgID" TEXT, "note" TEXT, "pos" TEXT, PRIMARY KEY ("playerID","award","_year"));
CREATE TABLE "CombinedShutouts" ("_year" BIGINT, "_month" BIGINT, "date" BIGINT, "tmID" TEXT, "oppID" TEXT, "R_P" TEXT, "IDgoalie1" TEXT, "IDgoalie2" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Goalies" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "stint" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" TEXT, "Min" TEXT, "W" TEXT, "L" TEXT, "T_OL" TEXT, "ENG" TEXT, "SHO" TEXT, "GA" TEXT, "SA" TEXT, "PostGP" TEXT, "PostMin" TEXT, "PostW" TEXT, "PostL" TEXT, "PostT" TEXT, "PostENG" TEXT, "PostSHO" TEXT, "PostGA" TEXT, "PostSA" TEXT, PRIMARY KEY ("playerID","_year","stint"));
CREATE TABLE "GoaliesSC" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" BIGINT, "Min" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "SHO" BIGINT, "GA" BIGINT, PRIMARY KEY ("playerID","_year"));
CREATE TABLE "GoaliesShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "W" BIGINT, "L" BIGINT, "SA" BIGINT, "GA" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Scoring" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "___" TEXT, "PPG" TEXT, "PPA" TEXT, "SHG" TEXT, "SHA" TEXT, "GWG" TEXT, "GTG" TEXT, "SOG" TEXT, "PostGP" TEXT, "PostG" TEXT, "PostA" TEXT, "PostPts" TEXT, "PostPIM" TEXT, "Post___" TEXT, "PostPPG" TEXT, "PostPPA" TEXT, "PostSHG" TEXT, "PostSHA" TEXT, "PostGWG" TEXT, "PostSOG" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSC" ("playerID" TEXT, "_year" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "S" BIGINT, "G" BIGINT, "GDG" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSup" ("playerID" TEXT, "_year" BIGINT, "PPA" TEXT, "SHA" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "SeriesPost" ("_year" BIGINT, "round" TEXT, "series" TEXT, "tmIDWinner" TEXT, "lgIDWinner" TEXT, "tmIDLoser" TEXT, "lgIDLoser" TEXT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "GoalsWinner" BIGINT, "GoalsLoser" BIGINT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "TeamSplits" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "hW" BIGINT, "hL" BIGINT, "hT" BIGINT, "hOTL" TEXT, "rW" BIGINT, "rL" BIGINT, "rT" BIGINT, "rOTL" TEXT, "SepW" TEXT, "SepL" TEXT, "SepT" TEXT, "SepOL" TEXT, "OctW" TEXT, "OctL" TEXT, "OctT" TEXT, "OctOL" TEXT, "NovW" TEXT, "NovL" TEXT, "NovT" TEXT, "NovOL" TEXT, "DecW" TEXT, "DecL" TEXT, "DecT" TEXT, "DecOL" TEXT, "JanW" BIGINT, "JanL" BIGINT, "JanT" BIGINT, "JanOL" TEXT, "FebW" BIGINT, "FebL" BIGINT, "FebT" BIGINT, "FebOL" TEXT, "MarW" TEXT, "MarL" TEXT, "MarT" TEXT, "MarOL" TEXT, "AprW" TEXT, "AprL" TEXT, "AprT" TEXT, "AprOL" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "TeamVsTeam" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "oppID" VARCHAR(100) NOT NULL, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, PRIMARY KEY ("_year","tmID","oppID"));
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ted Lindsay', 'lindste01', 'Patrick', 2007, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Lou Lamoriello', 'lamorlo01c', 'Patrick', 1991, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Dave Andrews', NULL, 'Patrick', 2009, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jack Adams', 'adamsja01', 'Patrick', 1965, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Stan Fischler', NULL, 'Patrick', 2006, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Charles Adams', 'adamsch01h', 'Patrick', 1966, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John Mayasich', NULL, 'Patrick', 1997, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Neal Broten', 'brotene01', 'Patrick', 1997, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Gary Bettman', NULL, 'Patrick', 2000, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Art Ross', 'rossar01', 'Patrick', 1983, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Herb Brooks', 'brookhe01c', 'Patrick', 2001, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Raymond Bourque', 'bourqra01', 'Patrick', 2002, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Mario Lemieux', 'lemiema01', 'Patrick', 1999, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Cammi Granato', NULL, 'Patrick', 2006, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bobby Clarke', 'clarkbo01', 'Patrick', 1979, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Frank Boucher', 'bouchfr01', 'Patrick', 1992, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bobby Hull', 'hullbo01', 'Patrick', 1968, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Murray Armstrong', 'armstmu01', 'Patrick', 1976, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Keith Allen', 'allenke01', 'Patrick', 1987, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ken Morrow', 'morroke01', 'Patrick', 1995, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Charles M. Schulz', NULL, 'Patrick', 1980, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bob Naegele', NULL, 'Patrick', 2007, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ed Snider', 'snideed01h', 'Patrick', 1979, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Mark Johnson', 'johnsma02', 'Patrick', 2010, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Lynn Patrick', 'patrily01', 'Patrick', 1988, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ray Miron', NULL, 'Patrick', 2003, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bruce McNall', NULL, 'Patrick', 1992, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Mike Emrick', NULL, 'Patrick', 2003, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Lou Nanne', 'nannelo01', 'Patrick', 1988, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Arthur Wirtz', 'wirtzar01h', 'Patrick', 1984, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('William Jennings', 'jenniwi01h', 'Patrick', 1970, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jack Butterfield', 'butteja01h', 'Patrick', 1984, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('James D. Norris', 'norrija03h', 'Patrick', 1971, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Reed Larson', 'larsore01', 'Patrick', 2005, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bruce Norris', 'norribr01h', 'Patrick', 1975, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John A. ''Snooks'' Kelly', NULL, 'Patrick', 1971, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Charles L. Crovat', NULL, 'Patrick', 1973, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Stan Mikita', 'mikitst01', 'Patrick', 1975, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Art Berglund', NULL, 'Patrick', 1991, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Thomas Lockhart', 'lockhth01h', 'Patrick', 1967, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bobby Orr', 'orrbo01', 'Patrick', 1978, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jim Hendy', 'hendyji01h', 'Patrick', 1969, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Lou Vairo', NULL, 'Patrick', 1999, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Gil Stein', NULL, 'Patrick', 1992, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('George Gund', NULL, 'Patrick', 1995, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Walter Bush', 'bushwa01h', 'Patrick', 1972, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jack Riley', 'rileyja01', 'Patrick', 1985, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Brian Burke', NULL, 'Patrick', 2007, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Tommy Ivan', 'ivanto01c', 'Patrick', 1974, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John Bucyk', 'bucykjo01', 'Patrick', 1976, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ed Jeremiah', 'jeremed01', 'Patrick', 1968, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Larry Pleau', 'pleaula01', 'Patrick', 2001, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Marcel Dionne', 'dionnma01', 'Patrick', 2005, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bill Cleary', NULL, 'Patrick', 1996, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Mike Ilitch', 'ilitcmi01h', 'Patrick', 1990, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Walter Brown', 'brownwa02h', 'Patrick', 1967, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('George Leader', NULL, 'Patrick', 1975, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John MacInnes', NULL, 'Patrick', 1985, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jack Parker', NULL, 'Patrick', 2009, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('James Norris', 'norrija02h', 'Patrick', 1966, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Fred Shero', 'sherofr01', 'Patrick', 1979, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('William Wirtz', 'wirtzwi01h', 'Patrick', 1977, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Tony Rossi', NULL, 'Patrick', 2010, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Max McNab', 'mcnabma01', 'Patrick', 1997, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Pat LaFontaine', 'lafonpa01', 'Patrick', 1996, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jim Devellano', NULL, 'Patrick', 2008, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bill Torrey', 'torrebi01h', 'Patrick', 1982, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Ron DeGregorio', NULL, 'Patrick', 2002, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bud Poile', 'poilebu01', 'Patrick', 1988, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Bob Fleming', NULL, 'Patrick', 1994, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Emile Francis', 'francem01', 'Patrick', 1981, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('1960 U.S. Olympic Hockey Team', NULL, 'Patrick', 2001, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John B. Sollenberger', NULL, 'Patrick', 1970, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Mike Richter', 'richtmi01', 'Patrick', 2008, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Jeff Sauer', NULL, 'Patrick', 2010, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John Halligan', NULL, 'Patrick', 2006, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John Mariucci', 'mariujo01', 'Patrick', 1976, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Alex Delvecchio', 'delveal01', 'Patrick', 1973, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Eddie Shore', 'shoreed01', 'Patrick', 1969, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Peter Karmanos', NULL, 'Patrick', 1997, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('William Tutt', 'tuttwi01h', 'Patrick', 1977, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Scotty Bowman', 'bowmasc01c', 'Patrick', 2000, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('John Davidson', 'davidjo01', 'Patrick', 2003, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Phil Housley', 'houslph01', 'Patrick', 2007, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Harry Sinden', 'sindeha01c', 'Patrick', 1998, 'NHL', NULL);
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Weston Adams', 'adamswe01h', 'Patrick', 1973, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Hoby Baker', 'bakerho01h', 'Patrick', 1986, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Seymour H. Knox III', NULL, 'Patrick', 1996, 'NHL', 'posthumous');
INSERT INTO "AwardsMisc" ("_name", "ID", "award", "_year", "lgID", "note") VALUES ('Donald Clark', NULL, 'Patrick', 1974, 'NHL', NULL);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('aebisda01', NULL, NULL, 'David', 'Aebischer', NULL, NULL, NULL, '73', '185', 'L', '18227', '29051', 'aebisda01', '2000', '2007', NULL, NULL, 'G', '1978', '2', '7', 'Switzerland', NULL, 'Fribourg', NULL, NULL, NULL, NULL, NULL, NULL, 1);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('andercr01', NULL, NULL, 'Craig', 'Anderson', NULL, NULL, NULL, '74', '180', 'L', '19246', '42354', 'andercr01', '2002', '2011', NULL, NULL, 'G', '1981', '5', '21', 'USA', 'IL', 'Park Ridge', NULL, NULL, NULL, NULL, NULL, NULL, 2);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('budajpe01', NULL, NULL, 'Peter', 'Budaj', NULL, NULL, NULL, '73', '200', 'L', '20226', '50274', 'budajpe01', '2005', '2011', NULL, NULL, 'G', '1982', '9', '18', 'Slovakia', NULL, 'Bystrica', NULL, NULL, NULL, NULL, NULL, NULL, 3);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('elliobr01', NULL, NULL, 'Brian', 'Elliott', NULL, NULL, NULL, '75', '186', 'L', '21177', '72686', 'elliobr01', '2007', '2011', NULL, NULL, 'G', '1985', '4', '9', 'Canada', 'ON', 'Newmarket', NULL, NULL, NULL, NULL, NULL, NULL, 4);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('kolesvi01', NULL, NULL, 'Vitaly', 'Kolesnik', NULL, NULL, NULL, '74', '198', 'L', '21874', '90134', 'kolesvi01', '2005', '2005', NULL, NULL, 'G', '1979', '8', '20', 'Kazakhstan', NULL, 'Ust-Kamenogorsk', NULL, NULL, NULL, NULL, NULL, NULL, 5);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('raycran01', NULL, NULL, 'Andrew', 'Raycroft', NULL, 'Andrew Joseph Ernest', 'Razor', '72', '185', 'L', '19000', '31782', 'raycran01', '2000', '2011', NULL, NULL, 'G', '1980', '5', '4', 'Canada', 'ON', 'Belleville', NULL, NULL, NULL, NULL, NULL, NULL, 6);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('roypa01', NULL, 'roypa01h', 'Patrick', 'Roy', NULL, 'Patrick', NULL, '74', '185', 'L', 'P200602', '4688', 'roypa01', '1984', '2002', NULL, NULL, 'G', '1965', '10', '5', 'Canada', 'QC', 'Quebec City', NULL, NULL, NULL, NULL, NULL, NULL, 7);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('saloto01', NULL, NULL, 'Tommy', 'Salo', NULL, 'Tomas Mikael', NULL, '71', '182', 'L', '18752', '15580', 'saloto01', '1994', '2003', NULL, NULL, 'G', '1971', '2', '1', 'Sweden', NULL, 'Surahammar', NULL, NULL, NULL, NULL, NULL, NULL, 8);
