CREATE TABLE `genre` (`id` BIGINT NOT NULL, `genre_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game` (`id` BIGINT NOT NULL, `genre_id` BIGINT, `game_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `platform` (`id` BIGINT NOT NULL, `platform_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `publisher` (`id` BIGINT NOT NULL, `publisher_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game_publisher` (`id` BIGINT NOT NULL, `game_id` BIGINT, `publisher_id` BIGINT, PRIMARY KEY (`id`));
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8396, 11, 'Shimano Xtreme Fishing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8410, 1, 'Shin Lucky * Star: Moe Drill ~Tabidachi~');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8412, 8, 'Shin Megami Tensei II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8420, 8, 'Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8426, 8, 'Shin Megami Tensei: Digital Devil Saga 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8432, 8, 'Shin Megami Tensei: Persona 3 FES');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8435, 8, 'Shin Megami Tensei: Strange Journey');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8454, 12, 'Shining Force Feather');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8456, 12, 'Shining Force III');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8460, 8, 'Shining Hearts');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8489, 1, 'Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8493, 3, 'Shonen Jump''s One Piece: Grand Adventure');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8512, 2, 'Shrek 2: Beg for Mercy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8521, 1, 'Shrek: Hassle at the Castle');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8522, 10, 'Shrek: Ogres & Dronkeys');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8525, 1, 'Shugo Chara! Amunonijiro Chara Change');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8527, 12, 'Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8532, 12, 'Sid Meier''s Civilization V');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8539, 1, 'Silent Bomber');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8547, 1, 'Silent Hill: Downpour');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8577, 12, 'Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8581, 1, 'Simple DS Series Vol. 41: The Bakudan Shori-Han');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8583, 2, 'Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8589, 4, 'SingStar');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8608, 4, 'SingStar Pop Hits');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8612, 4, 'SingStar Rocks!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8619, 4, 'SingStar: Made In Germany');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8651, 11, 'Slam Dunk: Yonkyo Taiketsu!!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8658, 4, 'Sleepover Party');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8682, 11, 'Smash Court Tennis Pro Tournament');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8683, 11, 'Smash Court Tennis Pro Tournament 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8689, 1, 'Smurf: Rescue In Gargamel''s Castle');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8694, 9, 'Sniper: Art of Victory');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8698, 12, 'SNK vs. Capcom Card Fighters DS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8713, 11, 'Soccer Tsuku DS: World Challenge 2010');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8716, 9, 'SOCOM 3: U.S. Navy SEALs');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8741, 7, 'Sonic & Sega All-Stars Racing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8742, 7, 'Sonic & SEGA All-Stars Racing with Banjo-Kazooie');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8770, 7, 'Sonic Rivals');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8785, 2, 'Sora no Otoshimono: DokiDoki Summer Vacation');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8795, 6, 'Soul Bubbles');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8799, 3, 'Soul Edge');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8808, 1, 'SoulCalibur Legends');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8818, 7, 'South Park Rally');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8831, 9, 'Space Invaders');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8833, 9, 'Space Invaders Extreme 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8836, 9, 'Space Raiders');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8881, 10, 'Spitfire Heroes: Tales of the Royal Air Force');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8889, 1, 'SpongeBob SquarePants featuring Nicktoons: Globs of Doom');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8895, 4, 'SpongeBob SquarePants: Game Boy Advance Video Volume 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8913, 10, 'Spore Hero');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8931, 5, 'Spy Kids 3-D: Game Over');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8934, 1, 'Spyborgs');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8935, 5, 'Spyro 2: Ripto''s Rage!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8936, 5, 'Spyro 2: Season of Flame');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8939, 5, 'Spyro: A Hero''s Tail');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8942, 5, 'Spyro: Season of Ice');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8945, 6, 'Squeeballs Party');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8957, 3, 'Stake: Fortune Fighters');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8958, 2, 'Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8961, 9, 'Star Fox 64');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8967, 3, 'Star Gladiator Episode: I Final Crusade');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (8979, 8, 'Star Trek Online');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9004, 1, 'Star Wars The Clone Wars: Lightsaber Duels');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9006, 1, 'Star Wars Trilogy: Apprentice of the Force');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9035, 12, 'StarCraft');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9038, 12, 'StarCraft II: Legacy of the Void');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9045, 4, 'Starry ? Sky: In Spring');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9049, 5, 'Starshot: Space Circus Fever');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9050, 7, 'Starsky & Hutch');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9081, 2, 'StormLover');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9107, 3, 'Street Fighter II: The World Warrior');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9116, 7, 'Street Supremacy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9120, 5, 'Strider (2014)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9123, 10, 'Strike Point');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9160, 3, 'Sugoi Hebereke');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9163, 8, 'Suikoden IV');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9166, 8, 'Suikoden V');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9177, 11, 'Summer Challenge: Athletics Tournament');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9183, 8, 'Summon Night 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9199, 8, 'Sunrise Eiyuutan R');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9200, 9, 'Sunset Overdrive');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9210, 6, 'Super Bomberman 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9215, 6, 'Super Bust-A-Move');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9225, 11, 'Super Famista 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9244, 5, 'Super Mario Bros.');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9254, 5, 'Super Mario Maker');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9276, 7, 'Super PickUps');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9288, 4, 'Super Robot Monkey Team: Game Boy Advance Video Volume 1');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9312, 12, 'Super Robot Taisen R');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9348, 1, 'Superman Returns');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9370, 2, 'Suzumiya Haruhi no Gekidou');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9377, 9, 'SWAT 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9404, 1, 'T''ai Fu: Wrath of the Tiger');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9408, 4, 'Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9418, 2, 'Taiho Shichauzo!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9421, 4, 'Taiko Drum Master: Tokumori!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9431, 4, 'Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9435, 4, 'Taiko no Tatsujin: Go! Go! Godaime');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9442, 8, 'Tail of the Sun');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9448, 1, 'Tak and the Guardians of Gross');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9456, 8, 'Tales of Destiny');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9468, 8, 'Tales of Phantasia (PS1 & PSP Versions)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9480, 8, 'Tales of the World: Reve Unitia');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9484, 8, 'Tales of Xillia 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9506, 2, 'Tantei Opera: Milky Holmes');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9519, 12, 'Tears to Tiara: Garland of the Earth');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9528, 1, 'Teenage Mutant Ninja Turtles');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9535, 1, 'Teenage Mutant Ninja Turtles III: The Manhattan Project');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9546, 3, 'Tekken 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9553, 3, 'Tekken Tag Tournament 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9554, 9, 'Tempest 3X');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9561, 1, 'Tenchu: Fatal Shadows');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9576, 11, 'Tennis no Oji-Sama: 2005 Crystal Drive');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9581, 11, 'Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9583, 11, 'Tennis no Oji-Sama: Driving Smash! Side King');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9589, 9, 'Terminator Salvation');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9597, 7, 'Test Drive Le Mans');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9603, 6, 'Tetris');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9611, 6, 'Tetris DX');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9641, 8, 'The Awakened Fate Ultimatum');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9646, 4, 'The Beatles: Rock Band');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9648, 5, 'The Berenstain Bears and the Spooky Old Tree');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9653, 11, 'The BIGS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9659, 2, 'The Book of Unwritten Tales 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9661, 1, 'The Bouncer');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9664, 5, 'The Cat in the Hat');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9668, 4, 'The Cheetah Girls: Pop Star Sensations');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9682, 1, 'The Cube');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9684, 1, 'The Da Vinci Code');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9697, 1, 'The Evil Within');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9705, 4, 'The Fairly Odd Parents: Game Boy Advance Video Volume 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9707, 5, 'The Fairly OddParents: Breakin'' Da Rules');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9717, 4, 'The Game of Life / Yahtzee / Payday');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9757, 11, 'The Hustle: Detroit Streets');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9777, 1, 'The Incredible Hulk');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9789, 3, 'The King of Fighters ''95');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9794, 3, 'The King of Fighters ''98: Dream Match Never Ends');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9805, 3, 'The King of Fighters NeoWave');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9835, 8, 'The Legend of Heroes: Trails of Cold Steel II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9837, 12, 'The Legend of Korra (3DS)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9839, 5, 'The Legend of Spyro: A New Beginning');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9847, 1, 'The Legend of Zelda: Link''s Awakening');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9850, 1, 'The Legend of Zelda: Majora''s Mask 3D');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9858, 1, 'The Legend of Zelda: The Wind Waker');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9860, 1, 'The Legend of Zelda: Twilight Princess');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9862, 5, 'The Legendary Starfy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9868, 12, 'The Lord of the Rings: The Battle for Middle-Earth');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9872, 8, 'The Lord of the Rings: The Third Age');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9880, 5, 'The Magical Quest starring Mickey Mouse');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9881, 1, 'The Mark of Kri');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9886, 1, 'The Mummy');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9891, 1, 'The Mysterious Murasame Castle');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9896, 6, 'The Next Tetris');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9907, 11, 'The Perfect Golf');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9911, 5, 'The Powerpuff Girls: Him and Seek');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9953, 10, 'The Sims 2: Open for Business');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9966, 10, 'The Sims 3: Town Life Stuff');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9974, 10, 'The Sims: Bustin'' Out');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9984, 10, 'The Sky Crawlers: Innocent Aces');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9996, 1, 'The Suite Life of Zack & Cody: Circle of Spies');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (9998, 9, 'The Sum of All Fears');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10006, 12, 'The Train Giant');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10064, 8, 'Threads of Fate');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10071, 9, 'Thunderbirds');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10080, 11, 'Tiger Woods PGA Tour 08');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10087, 11, 'Tiger Woods PGA Tour 14');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10097, 2, 'Tim Burton''s The Nightmare Before Christmas: Oogie''s Revenge');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10117, 1, 'Tiny Tank');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10129, 7, 'TNN Motor Sports Hardcore 4x4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10130, 2, 'To Heart');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10134, 1, 'To Love-Ru Trouble: Darkness - True Princess');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10146, 7, 'TOCA Race Driver 3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10154, 4, 'Tokimeki Mahjong Paradise: Koi no Tenpai Beat');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10156, 2, 'Tokimeki Memorial 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10180, 8, 'Tokyo Xanadu');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10207, 1, 'Tom Clancy''s HAWX 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10233, 1, 'Tomb Raider: Legend');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10258, 11, 'Tony Hawk''s Project 8');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10260, 11, 'Tony Hawk''s Underground');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10264, 11, 'Tony Hawk: Shred');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10267, 7, 'Top Gear Hyper-Bike');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10290, 1, 'Tornado Outbreak');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10292, 4, 'Toro to Morimori');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10305, 4, 'Totally Spies! Totally Party');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10313, 10, 'Touch Mechanic');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10327, 11, 'Tour de France 2014');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10340, 7, 'TrackMania DS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10361, 1, 'Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10367, 12, 'Trap Gunner: Countdown to Oblivion');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10397, 11, 'Triple Play 2001');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10410, 12, 'Tropico 4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10430, 2, 'Tsuyo Kiss 2 Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10440, 1, 'Turok');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10449, 1, 'TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10458, 4, 'TV Total Events');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10459, 2, 'Twilight Syndrome: Kinjiratera Toshi Densetsu');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10466, 7, 'Twisted Metal 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10474, 5, 'Ty the Tasmanian Tiger');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10479, 4, 'U-Sing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10486, 4, 'uDraw Studio: Instant Artist');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10487, 11, 'UEFA Champions League 2006-2007');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10499, 10, 'UK Truck Simulator');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10500, 1, 'Ukiyo no Roushi');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10507, 12, 'Ultimate Card Games DS');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10542, 9, 'Uncharted: Golden Abyss');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10545, 3, 'Under Night In-Birth');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10551, 4, 'Universal Studios Theme Parks Adventure');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10553, 8, 'Unlimited Saga');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10556, 4, 'Unou no Tatsujin: Soukai! Machigai Museum 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10574, 9, 'Urban Chaos: Riot Response');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10582, 1, 'Uta no * Prince-Sama: All Star');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10595, 7, 'V-Rally Edition 99');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10608, 8, 'Valkyrie Profile');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10610, 8, 'Valkyrie Profile: Covenant of the Plume');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10613, 2, 'Vampire Legends: Power of Three');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10628, 8, 'Vantage Master Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10657, 3, 'Virtua Fighter');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10659, 3, 'Virtua Fighter 3tb');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10682, 4, 'Virtual Chess 64');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10713, 7, 'Wacky Races: Crash & Dash');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10718, 5, 'Wall-E');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10720, 2, 'Wallace & Gromit: Curse of the Were-Rabbit');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10727, 2, 'Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10731, 2, 'Wand of Fortune: Mirai e no Prologue Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10734, 4, 'Wantame Fortune Channel');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10735, 4, 'Wantame Music Channel: Doko Demo Style');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10749, 12, 'Warhammer 40,000: Dawn of War II - Chaos Rising');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10752, 9, 'Warhammer 40,000: Fire Warrior');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10757, 12, 'Warhammer: Battle March');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10770, 6, 'WarioWare Touched!');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10779, 1, 'Warriors Orochi');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10791, 1, 'Watch Dogs');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10793, 1, 'Watchmen: The End is Nigh Part 1 & 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10807, 3, 'WCW Nitro');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10828, 1, 'Wedding Dash');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10830, 12, 'Weiss Schwarz Portable');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10845, 2, 'White Album: Tsuzurareru Fuyu no Omoide');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10853, 4, 'Who Wants to Be a Millionaire: 3rd Edition');
