CREATE TABLE `runs` (`run_at` TEXT, `max_rowid` BIGINT, `reviews_added` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `podcasts` (`podcast_id` VARCHAR(100) NOT NULL, `itunes_id` BIGINT, `slug` TEXT, `itunes_url` TEXT, `title` TEXT, PRIMARY KEY (`podcast_id`));
CREATE TABLE `reviews` (`podcast_id` TEXT, `title` TEXT, `content` TEXT, `rating` BIGINT, `author_id` TEXT, `created_at` TEXT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `categories` (`podcast_id` VARCHAR(100) NOT NULL, `category` VARCHAR(100) NOT NULL, PRIMARY KEY (`podcast_id`,`category`));
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 484973315, 'classical-minutes-musical-skills-motivation-tips-insights', 'https://podcasts.apple.com/us/podcast/classical-minutes-musical-skills-motivation-tips-insights/id484973315', 'Classical Minutes: Musical Skills and Motivation | Tips and Insights | Instrumental Coaching | Onlin...');
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b12920366a740242568ae2f2eab76140', 'True Catholicism', 'Tim is a wonderfully erudite and eloquent contender for the Faith. His message of hope and staying faithful to the Church is a bastion in these uncertain times. His expert exposition of Aristotelian philosophy and natural virtue has been an absolute game changer in my life.', 5, 'EE12F0FC956B3D9', '2020-10-23T14:35:13-07:00', 992);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('f529487b091b7659049b17420ae20267', 'Life changing', 'Just started this podcast and I’m hooked. Sahara is easy to listen to and articulates herself so well. She’s helped deepen my spirituality and helped me answer issues I’ve had going on in my life. Highly recommend! She’s absolutely amazing.', 5, 'F80CDFB1B88FECD', '2019-07-28T08:50:15-07:00', 993);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('e7252564105ee1ceae0da0d0451ddb40', 'The podcast I didn’t know I was looking for!', 'I’ve listened to countless podcasts and too-many-to-number business speakers…however! I didn’t know I was looking for this one.  \n\nJudy’s energy, her joy, her love for Christ interwoven into business conversations is a powerful example. I love how she engages her guests as if she’s in my head. Inspiring!', 5, '2D62940BAECA20C', '2022-01-27T13:44:12-07:00', 994);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('ef6a9aca8968068f55a4bff21f23c1b0', 'Unicorn Podcast!!!!', 'Finally found a podcast that has conversations and information pertaining to hunting western Oregon! Great content! Thank You!!!', 5, '4CE83FB806C8029', '2017-11-14T18:04:35-07:00', 995);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('e9e9bc5c14cfb05020e80b4d8d94de31', 'All the way from Idaho!', 'Hey Andy, great podcast! This is my new favorite outdoor podcast. Great guests, great tips, and great topics. I will be putting these tips in to play this week as I take my nephews on their first turkey hunt here for the Idaho youth opener. Thanks for sharing your insight! Now I just need to figure out a way to get down to Alabama to get myself an Eastern!', 5, '53EADDC77A6370B', '2015-04-07T15:47:49-07:00', 996);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('e154adcbf697bb0bfed9f269851e7174', 'Good subjects, bad show', 'More ads than an FM top 40 station.', 1, 'DDCBA4E8DA577C6', '2018-04-30T06:56:22-07:00', 997);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('c09bd038850695959aa0a1ce29933420', 'The Real Thing', 'Thank you Tricia for your realness, and for sharing your journey. Tears filled my eyes as I listened to your first episode and the words God has given you to share are beautiful and helpful and truthful and hopeful. You’ve done a beautiful job to draw your listeners in with TRUTH as I couldn’t stop listening until I finished every single one! I can’t wait until next time!!!', 5, 'F1E3F28B4CD962A', '2020-11-04T06:48:55-07:00', 998);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('b5c350c463c787b2b02204029bfc0885', 'review', 'podcast has actually changed my life. simple as that. Thank you Rob 🤍🤍🤍', 5, 'A7307EE75040C74', '2022-06-23T12:11:32-07:00', 999);
INSERT INTO `reviews` (`podcast_id`, `title`, `content`, `rating`, `author_id`, `created_at`, `rowid`) VALUES ('d1723fbb1a5d61aa340611e80843503c', 'LOVE HIM', 'I don’t think I have ever spit out water laughing while driving prior to listening to this podcast. This cult leader never lets me down and keeps me wanting more. Sometimes when I’m down, I replay the “Ultra” episode because I laugh so hard I can’t breathe.', 5, '74C76E285D65C84', '2019-02-13T19:41:11-07:00', 1000);
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d410e66d585f2c557e5c19cc65f94353', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e7fe3cc95d68d4f8edb9c26b53576fb4', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c83b580ae488f78835be926c86d84fa1', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3bb4267cd7777c1878af476ee74c57b', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee3d1cec3538487b321440db81250d6c', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cca45006f3a2a68e0073e9c9aa92ded8', 'fiction-comedy-fiction');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e999ab9dc1e01ee8cedaf03288123dcf', 'government');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3eae4df6207e6c27355cc88c3a9f2a4', 'business-non-profit');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f1e8897ab03bd335c3b7701a428c354f', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aef96f9d3bd12d46997871345fee5aab', 'arts-books');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d32c4e36dee4ce823026a6551da7861a', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f4d5fce87b98a776d7407cc016abcfa7', 'business-marketing');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a8b9bb23778a3f77866098ccd6256d8a', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fbd2602809a0b84b57773c91150a7c8f', 'sports-football');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dbfd361d06171dd98e653c580d004528', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a5a20902865c5e8008ccf297d6bb3754', 'spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ece0a125a0a511c1bca23e80ca80be35', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a62b2835797c0a8b96f3c44cde0bdf1f', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cb825954cfaa065e94940284e9094cf5', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ed2a3a8602540e547562afa3d8dafe12', 'fiction-drama');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee17923ee68cea0a4cd7b05e15ceafb5', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d1dd74fc726938f454bb1a38e96d66da', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b253190ab15093ddc10b5fee581c55cc', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d99ba9b9ef270941ce3201c733b2166e', 'sports-football');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d9b56c8e304da64853f1802466cf0195', 'health-fitness-mental-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c066301aa0bc09837c30849e7343f953', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c0eac175381689b987261a6c760b9dee', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fbe2e92b7282b1a2ab725a8215883261', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b15ca2eeed9f383365e0b95810ca1315', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ef5c11e29fbc551806e43e65dc6a6d33', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e5efd3415a07fee7d2fb2e53121c2193', 'government');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fa541fe966e595b5cddc3f085e56b794', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a71b4e66f87b07f3115a6e3024589c46', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c73c5d7fb46a13c0c454e1ba346e83d6', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a42edb7e31e814cbab5b0a024dcc6475', 'society-culture-philosophy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f56cdf5448f33c6e80533577db87f0d2', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c85ff3bd5ec9cc402e365c431b0728e6', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f0c10f1a6be9980d5a93aaf0e5076aa9', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d62f15ea4a10b2ff66df2a7f0f8ac49b', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bfc850036531459e69c44cba72b81d72', 'health-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f35a42968cf9ace9011b31a9d8692564', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e48349a1f331680a70fc5713e8d71d21', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b716db1bbe7047332cdce7cc8e6232d5', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e914158304f883bee015e51c7cbe14a6', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d4f906f3f7e3555ae15453e1f3d68c57', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ecf9d28f21102dcde2e9691174ced56d', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f626213306463f9aeabcfdd7cf612d0e', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d2f31c468bd19c0e9178b6165f61a061', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d603284e585e7591c9645e464101cf87', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f4c4f0dad7ba45e8d77a12d80c98b814', 'true-crime');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ea178e247eeeed1f2812273d74a75b6c', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f9648e6e105087c594bd8cb8c6ac21e7', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b840d5263ac6d88e1b3b3f860ac94ffa', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('badc664767ee8c3d8980704a0ec675bb', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f7ede21ca83e8398351c53206082a91c', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a59d6a481e98509e9027c5e5731736a3', 'arts-books');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d0031fc343ccad62f24a7ec251c6f4a2', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bce7d1cb39cf6bf337408f28ffdd67a9', 'arts-food');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aed637fbcf8021fa27df79a30a7b471e', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d65c1c704165d47342ad4d44827bc98a', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f0ce8c90b6452df947c422e763fcd4bf', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a3ca0230ace2590c401aaf87a052c394', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ab4e74134c158cee68236cf721c6fab1', 'society-culture-philosophy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e11851cdeba70b5b178c1a53b4cdae1e', 'true-crime');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a0b5268e3ffb047a07e4a4fd24fd3dd6', 'religion');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aec1bdde287de2d3d35022b584218dcd', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bf8e7a5ee359fa356c662ed8ae3a8844', 'science');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b8db3cab7aaa23d7d8aba44e5e62469f', 'health-fitness-mental-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d9bee4f358c6a2da2b73cf937a9b9036', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ba9b6532f9b1a9a85755e7d4d357ac53', 'health-fitness-mental-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e000a91c6c760638fbc3c58fa4c1830f', 'leisure-hobbies');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c6b112ab700d69c5888837c8f6a61436', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d6f88c599aed23c16a6fbe396c1e96a3', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ef939462fb17e7e6a2c55c8af4865781', 'education-language-learning');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b8d3a1de0d79003e3f2cea02c25964f5', 'science');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e4536d75874e0031969cb6e792aa639f', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ab494dc08031c9a498b5993c82971ca8', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee210ea256776b65923d2e1ddd8abc5b', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c19e5799f64f2410986fb2517fd2936c', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b323e0cd9ecdb9f917a63c1872df7374', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ac2d3c153fe2b56f1fa3862883075025', 'business-careers');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d3140c5beca4d6c5ff09302629b4ef68', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fb44ab5856e208d329cce80386576708', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d5402415362abdd28da3c52b786213bd', 'society-culture-personal-journals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d85ad6eaaa13e16a80cad51b53e0cc41', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d542d054b30ee54d28b27b3953d905cb', 'society-culture-places-travel');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c0c00ba4348979739d08bceaf122a93d', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a7ee04f7c6f347a63e98bf6e760fe0bf', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e98818f19cce44919af8af5ce08717da', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e5f8315741ef2bb00169a73224ba9071', 'arts-visual-arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e04803e804493be3f218bb72399218c6', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bb5ff564790b66d422e94d0dea82c2f6', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f79e3a5be1d4f975726506ba8ac31d15', 'leisure-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dc8c7f408ccf7c295214cb4dc71e1d72', 'health-fitness-alternative-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a3bc7e5525180f7643c88fedccd19478', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e3dc34f457531cdd009debf1c0ce4092', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d4928dc23cebcba2b950b73c84f01101', 'sports-football');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fad666cec9f301bbc5fb3d97fbea482d', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f524283e284bbba8c9eba0903d49c2c8', 'spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dc8579a6c8b898d5050fb8e6c32f07ae', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fe1b01ed062e38661ea9ee553b7d90ed', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bf980c9eeabc027b42365fee9a4cc5b9', 'education-self-improvement');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d4bcee96c07a0ff75cfba2fe19b119e9', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f19365378142777169cc0e566e0879ba', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a39ea9b2dc9c711930b6dcd838493cea', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ce09c3f558fc35adda308e3ae31f4f68', 'society-culture-personal-journals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b658a8ee3cf706cd31e00015814c9285', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b5072d004f4b95ffe2cbb1099b88754d', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a583b0d529e5ac8879805534a163af37', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b5ec78eb3d8f857671a3f7a083a1a8e7', 'music-music-commentary');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ad39d953883f2472e995d0938f94e917', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a91242afc979aaeff115fce8f8dbf3d3', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dc3e2afc9b91fa141b7b487669f8598a', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ffc70f1b57451aed3bc83b717014430b', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('aab9914a9e2cebc633e4c9f971f1da92', 'news');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cbddde00d3f3d0742b99ea7812fbdb19', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('be266e604b4145504b73565d7f507eb8', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dbc4140fdb8b47f6708031105ebc657a', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('eb30d600cb1e09cbe01abbd374f8ea4f', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b0494bbc57b84a36c55debaae95c0a43', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a5c538a6b9b349e1d0a48a47e8df8278', 'society-culture-personal-journals');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e9aa5b1a9a1064eacdf0cad353ec936b', 'sports-basketball');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ea83984ed5386d4cd837c2c507e0e478', 'tv-film');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e2a4bef1adc0dba01e3252e706d95bae', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fbab256868d9709a59eb08fd845c2169', 'leisure-hobbies');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b1200dc9deb6aa24bcd6d693b5be33ef', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e0aa91fa7811d7cb08642c922006b663', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e314ea6c0a7058526623292829f0fb4d', 'music');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cfffacba2b7ca298b06fa7a83269fbe5', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e9a84ab8476df04a8a67e3cd76ddc884', 'sports-basketball');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c7b11a1a6d7a01a630196240a9836df8', 'sports-golf');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('acdc99c5a9ab2b5c2fe4eba9b1a1360d', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d21e31d7c5c10fe42f9f430c0f502855', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c65d666a81b7ff70359d266cc34c4eed', 'arts-books');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bd0d23ba93272b3bdb07aba55965d393', 'history');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d5eecdb8cda3b09f0850d391125615c6', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b3454592f47ba2b2ae96a10d60196258', 'arts-food');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ab5eb55a80b51e8469de272f5ce09c7a', 'health-fitness-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('df92bebe2bd49197d3ede34da503d921', 'arts-fashion-beauty');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f50021f493a95798931353360247035b', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f06abefb806f5d1ebf9939ed1f0e0208', 'health-fitness-fitness');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d5f2d8cd42f667fc41e5512da512038a', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f76644660322f934c4b0218a831759a0', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee5a372a158a36b247b987ba31822019', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('af9a12c792e42358319701eed127d6c2', 'comedy');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e7af753beb08ebffe73c181863929a12', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cb54e8631d4022516ba2e70bd1b3a8f4', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e414bf1ad8555576de7783720b31bf78', 'technology');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bd8d8230bfd52108a8484da88368ce95', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d36677c8814bc20b002046bb479aac9a', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('beb4932bd20d290b4d9000ee73bd54ad', 'science');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dc845b3a21f7bb1c894152c74de0efd8', 'sports-fantasy-sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b5fa476e7c7694fe3d25d874e144bd3a', 'sports-basketball');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f3fb3c21bd530ef9934883ffb4e9abe9', 'society-culture-places-travel');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('dc4a93525fca6b6b3cb68dc0ba8d7e74', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b2c8dec5acbf1d122dbe6bc0a9c55bf4', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ba0586500a9c92487fff67ea5bf353c5', 'education');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cef2da72e77f9477b573fc6021e1dc7f', 'education-self-improvement');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ec3117a5b19852cb50b1934162e265aa', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b91ce470a42fd8f19cd26e6a628ed293', 'comedy-comedy-interviews');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c7625474973cb6b9f477a758fd3d18f4', 'leisure-video-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('be57c48eeb29e6f77bcf1b7e50402197', 'business-entrepreneurship');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e4f34145d9acf9aa711d7a8638255128', 'leisure-automotive');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a13e8592357de15fd0ec645e6667ce23', 'kids-family');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('cf579499cfd3d50d5520daa8db7d02b1', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ee1183ad497325bade8c3ec46146f0f5', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a1721ad5aa7e2f41e9c6acf659ed00cb', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a52dc637ce6239349f7ef5c091dfc4af', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ed8d8a477915a2d7962d3e72b1ab0096', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fbfbd4b08a9755a1de61391d96cb260c', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('f6dea8607c57e3c7f6d9764100d9ec15', 'leisure-games');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('eac71d4d8984e65bea6c8b24e1e41232', 'spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c85ee1eecf5d668eb6b9bfb4f5d8f4a7', 'health-fitness-mental-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d5a155d52cb47f709fb610bbd2762f0e', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('fd5ebc180473dd3dc8727d3d56fc8b94', 'health-fitness-alternative-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b93d4e3d4045c42603556d1cc057e3e8', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('de2f379794cfa56b1ac83e9c159fff98', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b03ebb8b88b748abb9acf642944f5b62', 'health-fitness-alternative-health');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c47af181ec49f02cb65e17e3465dbcdd', 'society-culture');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('d6c301fe8a6df0c4b6dbafee00e82182', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ac273221fa39d2bfdd62b3a0e3901bca', 'arts');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('bf4e674d486a5ff284d381d06414f794', 'sports');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c873c0a785147ea5ee40444747a9a6bf', 'arts-design');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('abc67ffbba5eb9c998140f66668be76b', 'business');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('e9ba08b8e4e0ced30066d4afe78dac30', 'religion-spirituality');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('a0e02993ff672590304e2ff30ef32a03', 'education-self-improvement');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('b83ac68a424335f01a9b15f8e216a93f', 'leisure');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('c3f215f95df6f84f6fb579f222adb217', 'christianity');
INSERT INTO `categories` (`podcast_id`, `category`) VALUES ('ae19fc31ad7967cd0ce6c5588cc2c906', 'arts-food');
